Elapsed Time,II
0.0,0.04325944412194752
0.002,0.06846170462043662
0.004,0.12560630576325635
0.006,0.14657783258838974
0.008,0.17386152652967662
0.01,0.1859627537049352
0.012,0.19419668504303758
0.014,0.19813963411746316
0.016,0.20778694967996916
0.018,0.22334916369476673
0.02,0.23510186910216269
0.022,0.2605842780627354
0.024,0.27155776333588844
0.026,0.27838705803324826
0.028,0.28341361494156286
0.03,0.27806872419865697
0.032,0.2695043744516159
0.034,0.2679281638113247
0.036,0.2685700584675922
0.038,0.2628599607145233
0.04,0.26984894081247235
0.042,0.2638244141970828
0.044,0.2579144921054123
0.046,0.2400642099761197
0.048,0.23067111580887112
0.05,0.2130307703567994
0.052,0.19102803155650244
0.054,0.19497236007512586
0.056,0.17800266813234186
0.058,0.17030978212738207
0.06,0.17170014422142457
0.062,0.15696097349761012
0.064,0.14496045049988066
0.066,0.13439105854232064
0.068,0.12184808905025114
0.07,0.09891629732048915
0.072,0.08327737133009061
0.074,0.06510378934635995
0.076,0.0368315599459628
0.078,0.009939714119172497
0.08,-0.0015600275961653886
0.082,-0.02850470065873765
0.084,-0.04417299828180774
0.086,-0.04211587148538337
0.088,-0.06239332415273522
0.09,-0.07595754554954263
0.092,-0.0897088383468846
0.094,-0.12027143820815524
0.096,-0.15473212010276322
0.098,-0.17718508104318562
0.1,-0.20089952870971667
0.102,-0.21436548853805026
0.104,-0.21762059447611545
0.106,-0.20401070156532314
0.108,-0.20700254594864803
0.11,-0.20268255275753969
0.112,-0.1990898316382468
0.114,-0.21363411938298874
0.116,-0.22403667107065484
0.118,-0.2272917184529099
0.12,-0.22617376278652992
0.122,-0.23370615333463002
0.124,-0.2149886986009573
0.126,-0.21015679715663121
0.128,-0.2171952510745209
0.13,-0.21614514939848586
0.132,-0.22300817010659052
0.134,-0.24222376838232998
0.136,-0.2529827254664654
0.138,-0.24587145438757876
0.14,-0.25515187299040454
0.142,-0.2514722571338429
0.144,-0.23027799199418245
0.146,-0.2315440824310958
0.148,-0.22930852903006604
0.15,-0.21470520646894775
0.152,-0.21107851042951603
0.154,-0.2160380648032808
0.156,-0.2017040848534526
0.158,-0.18717299514845276
0.16,-0.19822532683884084
0.162,-0.1853812376371615
0.164,-0.17096898428338447
0.166,-0.18760196236506407
0.168,-0.18024157864409943
0.17,-0.16465793934528158
0.172,-0.17250125106226225
0.174,-0.17443465177051717
0.176,-0.15449346799126457
0.178,-0.16090996199794763
0.18,-0.18101237956376984
0.182,-0.16428613475343412
0.184,-0.16382712403248334
0.186,-0.1904990683762529
0.188,-0.16257910359786473
0.19,-0.13012844441197918
0.192,-0.16077575606888952
0.194,-0.11701728501874112
0.196,-0.06312230397424307
0.198,-0.13487794783220408
0.2,-0.05458040292476917
0.202,-0.06129987280856261
0.204,-0.09790732775056676
0.206,-0.06340397401359979
0.208,-0.05720675075045557
0.21,-0.09217965077503106
0.212,-0.0709625256068728
0.214,-0.04919176142569755
0.216,-0.07223499258316837
0.218,-0.05274388008616606
0.22,-0.014007993111275638
0.222,-0.030581648260819695
0.224,-0.012630356366550155
0.226,0.008052964114756238
0.228,-2.433759020279564e-05
0.23,-0.01662661850958508
0.232,0.0026542765433580123
0.234,-0.0065830865189872015
0.236,-0.019076169688745318
0.238,0.0020062757188741755
0.24,0.01562953623775524
0.242,-0.0013887050474330506
0.244,0.017221888784297163
0.246,0.02239341028210943
0.248,-0.004073332453687115
0.25,0.000328355240430029
0.252,0.002723959934440638
0.254,-0.006287159116855516
0.256,-0.008599731579500254
0.258,0.014587061278888473
0.26,0.006742564330389078
0.262,0.0004968447362595868
0.264,0.009118776843120712
0.266,0.0031820870068454375
0.268,-0.017095277704292474
0.27,-0.0038282207009982415
0.272,0.006393882197643887
0.274,-0.0038604586359666884
0.276,0.021856049178394045
0.278,0.037451783759476186
0.28,0.030105454530357807
0.282,0.0405555883032111
0.284,0.05002098860121327
0.286,0.0436999873015977
0.288,0.04023405015444782
0.29,0.06088784867446832
0.292,0.050706513640136744
0.294,0.04938654701931631
0.296,0.04858423645964616
0.298,0.04538135484252159
0.3,0.015642688290556084
0.302,0.017009017717417644
0.304,0.014315513940525245
0.306,-0.005039274057565622
0.308,0.004408519115642242
0.31,0.01801383003725284
0.312,0.005001170483544375
0.314,0.01322264574150759
0.316,0.022589065943392564
0.318,0.01558584610871761
0.32,0.01244813716263669
0.322,0.031654469821688576
0.324,0.030491606784294
0.326,0.027522018414405998
0.328,0.04147016541845251
0.33,0.03710622449585014
0.332,0.019601767626278233
0.334,0.014169328121350582
0.336,0.015496982073895148
0.338,-0.009218225686295121
0.34,-0.005964970146347174
0.342,0.010670149659111823
0.344,-0.005579074923832733
0.346,0.0033723435507834825
0.348,0.01759250250127898
0.35,0.007400916936640479
0.352,0.007255060731325356
0.354,0.025054389327900082
0.356,0.030085233921910207
0.358,0.034674688645132505
0.36,0.0575286929455812
0.362,0.07944031920240636
0.364,0.06924642454266383
0.366,0.08423871426634774
0.368,0.09873440539952213
0.37,0.07409040217367653
0.372,0.0774125812287158
0.374,0.0944557332036321
0.376,0.07290254590216051
0.378,0.06826535220137192
0.38,0.09536281903679834
0.382,0.07495719840664851
0.384,0.06046201168805707
0.386,0.09236031216678503
0.388,0.07967969334341152
0.39,0.055424945980808736
0.392,0.10192506486801885
0.394,0.09589542711647657
0.396,0.07449387693423014
0.398,0.11967304238909418
0.4,0.1431146294943069
0.402,0.08545210760510852
0.404,0.17709875136410966
0.406,0.14799289949896516
0.408,0.1236355670591099
0.41,0.1643470714638139
0.412,0.13467088207002662
0.414,0.1015532587192818
0.416,0.12156466400456671
0.418,0.11390078473507197
0.42,0.1015420507791555
0.422,0.13034887011128407
0.424,0.1549326939489823
0.426,0.14493009743961363
0.428,0.1625846162600502
0.43,0.16955970384096283
0.432,0.14678597305864066
0.434,0.14648857410301663
0.436,0.16625336027348117
